 lambda    ion      a  w i m     f       gamma
1542.913  CO_e1R1  41 28 1 1  0.953e-4  1.000e+9  ER03
1543.177  CO_e1Q1  41 28 1 2  2.180e-4  1.000e+9  ER03
1543.203  CO_e1R1  41 28 1 3  1.400e-4  1.000e+9  ER03
1542.856  CO_e1R2  41 28 1 1  0.751e-4  1.000e+9  ER03
1543.265  CO_e1R2  41 28 1 2  1.340e-4  1.000e+9  ER03
1543.239  CO_e1Q2  41 28 1 3  2.280e-4  1.000e+9  ER03
1543.278  CO_e1P2  41 28 1 4  0.199e-4  1.000e+9  ER03
1543.445  CO_e1P2  41 28 1 5  0.241e-4  1.000e+9  ER03
1544.3020 13COAX0  41 29 0 0  1.539e-2  1.000e+9  MN
1544.248  13COAXR1 41 29 0 1  7.695e-3  1.000e+9  MN
1544.392  13COAXQ1 41 29 0 2  7.695e-3  1.000e+9  MN
1544.4480 CO_APXS0 41 28 0 0  1.578e-2  1.000e+9  MN
1544.388  CO_AXR1  41 28 0 1  7.890e-3  1.000e+9  MN
1544.540  CO_AXQ1  41 28 0 2  7.890e-3  1.000e+9  MN
1544.345  CO_AXR2  41 28 0 1  6.312e-3  1.000e+9  MN
1544.571  CO_AXQ2  41 28 0 2  7.890e-3  1.000e+9  MN
1544.724  CO_AXP2  41 28 0 3  1.578e-3  1.000e+9  MN
1544.316  CO_AXR3  41 28 0 1  5.575e-3  1.000e+9  MN
1544.619  CO_AXQ3  41 28 0 2  7.890e-3  1.000e+9  MN
1544.847  CO_AXP3  41 28 0 3  2.315e-3  1.000e+9  MN
1547.9451 Co_II    27 59 2 0  1.110e-2  1.000e+8  M03
1548.204  C_IV      6 12 4 1  1.899e-1  2.643e+8  M03
1550.781  C_IV      6 12 4 2  9.475e-2  2.628e+8  M03
1552.7624 Co_II    27 59 2 0  1.160e-2  5.000e+7  M03
1560.3092 C_I       6 12 1 0  7.740e-2  1.270e+8  M03
1560.6820 C_I*      6 12 1 1  5.810e-2  1.270e+8  M03
1560.7089 C_I*      6 12 1 2  1.930e-2  1.270e+8  M03
1561.3399 C_I**     6 12 1 1  1.160e-2  1.270e+8  M03
1561.3668 C_I**     6 12 1 2  7.720e-4  1.270e+8  M03
1561.4378 C_I**     6 12 1 3  6.490e-2  1.270e+8  M03
1562.002  Si_I     14 28 1 0  3.758e-1  4.000e+8
1565.5255 Fe_II    26 56 2 0  0.766e-5  4.000e+4  M03
1572.6489 Co_II    27 59 2 0  1.200e-2  1.000e+8  M03
1574.5508 Co_II    27 59 2 0  2.500e-2  1.000e+8  M03
1588.6876 Fe_II    26 56 2 0  1.480e-4  4.000e+5  M03
1589.5610 Zn_I     30 65 1 0  1.219e-1  2.000e+8
1602.4863 Ge_II    32 73 2 0  1.440e-1  1.060e+9  M99  
1608.4511 Fe_II    26 56 2 0  5.770e-2  2.740e+8  M03
1610.194  Sc_III   21 45 3 0  8.660e-2  4.460e+8  M03
1611.2005 Fe_II    26 56 2 0  1.380e-3  2.860e+8  M03
1631.1705 Si_I     14 28 1 0  2.051e-1  2.000e+8
1651.1636 Mg_I     12 24 1 0  6.577e-4  1.000e+6
1656.9284 C_I       6 12 1 0  1.490e-1  3.600e+8  M03
1656.2672 C_I*      6 12 1 1  6.210e-2  3.610e+8  M03
1657.3792 C_I*      6 12 1 2  3.710e-2  3.600e+8  M03
1657.9071 C_I*      6 12 1 3  4.940e-2  3.600e+8  M03
1657.0081 C_I**     6 12 1 1  1.110e-1  3.610e+8  M03
1658.1211 C_I**     6 12 1 2  3.710e-2  3.600e+8  M03
1658.3115 Mg_I     12 24 1 0  8.770e-4  1.000e+6
1660.809  O_III]*   8 16 3 0  1.590e-7  8.230e+2  M03;113.178 cm-1
1666.150  O_III]**  8 16 3 0  2.090e-7  8.230e+2  M03;306.174 cm-1
1668.4288 Mg_I     12 24 1 0  1.600e-3  1.000e+6  M03
1670.7886 Al_II    13 27 2 0  1.740e00  1.390e+9  M03
1674.5953 P_I      15 31 1 0  3.250e-2  4.000e+7  M03
1679.6969 P_I      15 31 1 0  5.360e-2  4.000e+7  M03
1683.4116 Mg_I     12 24 1 0  2.490e-3  2.000e+6  M03
1703.4119 Ni_II    28 59 2 0  6.000e-3  5.000e+8  M03
1707.0606 Mg_I     12 24 1 0  4.370e-3  4.000e+6  M03
1709.6042 Ni_II    28 59 2 0  3.240e-2  4.350e+8  M03
1741.5531 Ni_II    28 59 2 0  4.270e-2  5.000e+8  M03
1747.7937 Mg_I     12 24 1 0  9.080e-3  6.800e+6  M03
1751.9157 Ni_II    28 59 2 0  2.770e-2  3.700e+8  M03
1753.8406 Mg_I     12 24 1 0                         
1774.9487 P_I      15 31 1 0  1.690e-1  2.380e+8  M03
1782.8291 P_I      15 31 1 0  1.130e-1  2.380e+8  M03
1787.6481 P_I      15 31 1 0  6.040e-2  2.520e+8  M03
1804.473  Ni_II    28 59 2 0  3.800e-3  1.000e+7  W99
1807.3113 S_I      16 32 1 0  9.050e-2  5.330e+8  M03
1808.0129 Si_II    14 28 2 0  2.080e-3  2.380e+6  M03
1816.9285 Si_II*   14 28 2 1  1.660e-3  2.240e+6  M03;287.24 cm-1
1817.4515 Si_II*   14 28 2 2  1.290e-4  2.380e+6  M03;287.24 cm-1
1827.9351 Mg_I     12 24 1 0  2.420e-2  1.600e+7  M03
1845.5205 Si_I     14 28 1 0  2.700e-1  1.790e+8  M03
1854.7184 Al_III   13 27 3 1  5.590e-1  5.420e+8  M03
1862.7910 Al_III   13 27 3 2  2.780e-1  5.340e+8  M03
1892.030  Si_III]  14 28 3 0  2.690e-5  1.670e+4  M03
1901.773  Fe_II    26 56 2 0  7.000e-5  4.000e+5  M03
1908.734  C_III]    6 12 3 0  1.687e-7  1.029e+2  M03
1910.6123 Ti_II    22 48 2 1  1.040e-1  4.170e+8  M03
1910.9538 Ti_II    22 48 2 2  9.800e-2  1.430e+8  M03
1941.2852 Co_II    27 59 2 0  3.400e-2  4.350e+8  M03
1977.5972 Si_I     14 28 1 0  4.910e-2  8.550e+7  M03
2011.5163 Co_II    27 59 2 0  3.680e-2  3.450e+8  M03
2012.1664 Co_II_v  27 59 2 0  3.680e-2  3.450e+8  M03
2025.4845 Zn_II    30 65 2 0  5.010e-1  4.070e+8  M03
2026.1370 Zn_II_v  30 65 2 0  5.010e-1  4.070e+8  M03
2025.616  Cr_II    24 52 2 0  1.300e-3  1.000e+7  M03
2026.269  Cr_II_v  24 52 2 0  1.300e-3  1.000e+7  M03
2025.7596 Co_II    27 59 2 0  1.250e-2  3.030e+8  M03
2026.4122 Co_II_v  27 59 2 0  1.250e-2  3.030e+8  M03
2025.8242 Mg_I     12 24 1 0  1.130e-1  9.600e+7  M03
2026.4768 Mg_I_v   12 24 1 0  1.130e-1  9.600e+7  M03
2055.5988 Cr_II    24 52 2 0  1.030e-1  4.070e+8  M03
2056.2569 Cr_II_v  24 52 2 0  1.030e-1  4.070e+8  M03
2058.8170 Co_II    27 59 2 0  7.510e-3  2.780e+8  M03
2059.4756 Co_II_v  27 59 2 0  7.510e-3  2.780e+8  M03
2061.5769 Cr_II    24 52 2 0  7.590e-2  4.060e+8  M03
2062.2361 Cr_II_v  24 52 2 0  7.590e-2  4.060e+8  M03
2065.5041 Cr_II    24 52 2 0  5.120e-2  4.170e+8  M03
2066.1640 Cr_II_v  24 52 2 0  5.120e-2  4.170e+8  M03
2062.0012 Zn_II    30 65 2 0  2.460e-1  3.860e+8  M03
2062.6604 Zn_II_v  30 65 2 0  2.460e-1  3.860e+8  M03
2138.153  V_II     23 51 2 0  8.200e-2  1.000e+8  M03
2138.827  V_II_v   23 51 2 0  8.200e-2  1.000e+8  M03
2138.5735 Zn_I     30 65 1 0  1.470e00  7.140e+8  M03
2139.2477 Zn_I_v   30 65 1 0  1.470e00  7.140e+8  M03
2139.009  N_II]*    7 14 2 0  5.860e-8  1.700e+2  M03;48.67 cm-1
2139.683  N_II]_v   7 14 2 0  5.860e-8  1.700e+2  M03
2142.775  N_II]**   7 14 2 0  8.190e-8  1.700e+2  M03;130.80 cm-1
2143.450  N_II]_v   7 14 2 0  8.190e-8  1.700e+2  M03
2144.394  Cd_II    48112 2 0  0.510e00  1.000e+8  SMC
2145.0697 Cd_II_v  48112 2 0  0.510e00  1.000e+8  SMC
2166.7734 Fe_I     26 56 1 0  1.500e-1  1.000e+8  M03
2167.4534 Fe_I_v   26 56 1 0  1.500e-1  1.000e+8  M03
2181.10   CN+      55 26 2 0  1.000e00  1.000e+9  S79
2181.78   CN+_v    55 26 2 0  1.000e00  1.000e+9  S79
2207.9780 Si_I     14 28 1 0  5.750e-2  4.550e+7  M03
2208.6666 Si_I_v   14 28 1 0  5.750e-2  4.550e+7  M03
2233.7532 Fe_II    26 56 2 0  2.520e-5  2.750e+8  M03
2234.4472 Fe_II_v  26 56 2 0  2.520e-5  2.750e+8  M03
2241.60   AlH      55 28 1 0  1.000e00  1.000e+9  S79
2242.295  AlH_v    55 28 1 0  1.000e00  1.000e+9  S79
2249.1795 Fe_II    26 56 2 0  1.820e-3  3.310e+8  M03
2249.8768 Fe_II_v  26 56 2 0  1.820e-3  3.310e+8  M03
2260.0809 Fe_II    26 56 2 0  2.440e-3  2.580e+6  M03
2260.7805 Fe_II_v  26 56 2 0  2.440e-3  2.580e+6  M03
2262.28   NO       55 31 1 0  1.000e00  1.000e+9  S79
2262.98   NO_v     55 31 1 0  1.000e00  1.000e+9  S79
2263.4644 Al_I     13 27 1 0  8.920e-2  7.140e+7  M03
2264.1647 Al_I_v   13 27 1 0  8.920e-2  7.140e+7  M03
2289.9873 Ni_I     28 59 1 0  1.280e-1  1.000e+8  M03
2290.6934 Ni_I_v   28 59 1 0  1.280e-1  1.000e+8  M03
2297.     C_III     6 12 3 0  1.000e00  1.000e+8  stellar
2298.955  Mn_II    25 55 2 0  4.810e-4  2.410e+8  M03
2299.663  Mn_II_v  25 55 2 0  4.810e-4  2.410e+8  M03
2305.005  Mn_II    25 55 2 0  1.150e-3  2.420e+8  M03
2305.714  Mn_II_v  25 55 2 0  1.150e-3  2.420e+8  M03
2310.9616 Ni_I     28 59 1 0  3.430e-1  5.000e+7
2311.6723 Ni_I_v   28 59 1 0  3.430e-1  5.000e+7
2313.163  C2_DXR0  45 24 0 0  0.545e-1  1.000e+8  S98
2312.769  C2_DXR2  45 24 2 1  0.327e-1  1.000e+8  S98
2313.745  C2_DXP2  45 24 2 2  0.218e-1  1.000e+8  S98
2312.371  C2_DXR4  45 24 4 1  0.303e-1  1.000e+8  S98
2314.126  C2_DXP4  45 24 4 2  0.242e-1  1.000e+8  S98
2311.967  C2_DXR6  45 24 6 1  0.293e-1  1.000e+8  S98
2314.503  C2_DXP6  45 24 6 2  0.252e-1  1.000e+8  S98
2311.560  C2_DXR8  45 24 8 1  0.288e-1  1.000e+8  S98
2314.874  C2_DXP8  45 24 8 2  0.257e-1  1.000e+8  S98
2311.147  C2_DXR10 45 2410 1  0.286e-1  1.000e+8  S98
2315.240  C2_DXP10 45 2410 2  0.259e-1  1.000e+8  S98
2310.730  C2_DXR12 45 2412 1  0.283e-1  1.000e+8  S98
2315.601  C2_DXP12 45 2412 2  0.262e-1  1.000e+8  S98
2310.309  C2_DXR14 45 2414 1  0.282e-1  1.000e+8  S98
2315.956  C2_DXP14 45 2414 2  0.263e-1  1.000e+8  S98
2309.884  C2_DXR16 45 2416 1  0.281e-1  1.000e+8  S98
2316.307  C2_DXP16 45 2416 2  0.264e-1  1.000e+8  S98
2309.455  C2_DXR18 45 2418 1  0.280e-1  1.000e+8  S98
2316.652  C2_DXP18 45 2418 2  0.265e-1  1.000e+8  S98
2309.022  C2_DXR20 45 2420 1  0.279e-1  1.000e+8  S98
2316.991  C2_DXP20 45 2420 2  0.266e-1  1.000e+8  S98
2320.0341 Ni_I     28 59 1 0  6.850e-1  5.000e+7  M03
2320.7468 Ni_I_v   28 59 1 0  6.850e-1  5.000e+7  M03
2323.5004 C_II]     6 12 2 1  2.200e-9  9.610e00  M03
2324.6892 C_II]     6 12 2 2  4.780e-8  1.260e+2  M03
2324.2139 C_II]_v   6 12 2 1  2.200e-9  9.610e00  M03
2325.4029 C_II]_v   6 12 2 2  4.780e-8  1.260e+2  M03
2325.3987 C_II]*    6 12 2 1  5.520e-8  4.540e+1  M03;63.42 cm-1
2326.9306 C_II]*    6 12 2 2  6.700e-9  9.610e00  M03;63.42 cm-1
2328.1229 C_II]*    6 12 2 3  2.720e-8  1.260e+2  M03;63.42 cm-1
2326.1126 C_II]_v   6 12 2 1  5.520e-8  4.540e+1  M03
2327.6449 C_II]_v   6 12 2 2  6.700e-9  9.610e00  M03
2328.8374 C_II]_v   6 12 2 3  2.720e-8  1.260e+2  M03
2334.407  Si_II    14 28 2 0  4.250e-6  9.610e+3  M03
2335.123  Si_II_v  14 28 2 0  4.250e-6  9.610e+3  M03
2340.898  Pt_I_v   78195 1 0  1.000e+0  1.000e+6  lamp
2343.4959 Fe_II    26 56 2 0  1.140e-1  2.680e+8  M03
2344.2139 Fe_II_v  26 56 2 0  1.140e-1  2.680e+8  M03
2345.5432 Ni_I     28 59 1 0  1.430e-1  1.000e+8  M03
2346.2616 Ni_I_v   28 59 1 0  1.430e-1  1.000e+8  M03
2366.8674 Fe_II    26 56 2 0  0.216e-4  3.070e+8  M03
2367.5905 Fe_II_v  26 56 2 0  0.216e-4  3.070e+8  M03
2367.0518 Al_I     13 27 1 0  1.060e-1  7.580e+7  M03
2367.7750 Al_I_v   13 27 1 0  1.060e-1  7.580e+7  M03
2373.7365 Fe_II    26 56 2 0  3.130e-2  3.090e+8  M03
2374.4612 Fe_II_v  26 56 2 0  3.130e-2  3.090e+8  M03
2382.0386 Fe_II    26 56 2 0  3.200e-1  3.130e+8  M03
2382.7652 Fe_II_v  26 56 2 0  3.200e-1  3.130e+8  M03
2407.2552 Co_I     27 59 1 0  3.800e-1  1.000e+8  M03
2407.9875 Co_I_v   27 59 1 0  3.800e-1  1.000e+8  M03
2424.9345 Co_I     27 59 1 0  2.820e-1  1.000e+8  M03
2425.6708 Co_I_v   27 59 1 0  2.820e-1  1.000e+8  M03
2447.7093 Fe_I     26 56 1 0  2.310e-3  5.000e+8  M03
2448.4509 Fe_I_v   26 56 1 0  2.310e-3  5.000e+8  M03
2462.6473 Fe_I     26 56 1 0  5.320e-2  5.000e+8  M03
2463.3922 Fe_I_v   26 56 1 0  5.320e-2  5.000e+8  M03
2483.2711 Fe_I     26 56 1 0  5.440e-1  5.000e+8  M03
2484.0209 Fe_I_v   26 56 1 0  5.440e-1  5.000e+8  M03
2501.1319 Fe_I     26 56 1 0  4.930e-2  3.850e+8  M03
2501.8858 Fe_I_v   26 56 1 0  4.930e-2  3.850e+8  M03
2514.3156 Si_I     14 28 1 0  2.110e-1  2.220e+8  M03
2515.0725 Si_I_v   14 28 1 0  2.110e-1  2.220e+8  M03
2521.3652 Co_I     27 59 1 0  2.290e-1  3.000e+8  M03
2522.1238 Co_I_v   27 59 1 0  2.290e-1  3.000e+8  M03
2522.8494 Fe_I     26 56 1 0  2.030e-1  3.850e+8  M03
2523.6083 Fe_I_v   26 56 1 0  2.030e-1  3.850e+8  M03
2543.840  Na_I     11 23 1 1  1.281e-4  4.050e+4  M91
2543.872  Na_I     11 23 1 2  0.641e-4  4.050e+4  M91
2544.604  Na_I_v   11 23 1 1  1.281e-4  4.050e+4  M91
2544.636  Na_I_v   11 23 1 2  0.641e-4  4.050e+4  M91
2543.851  Na_I     11 23 1 0  1.922e-4  4.050e+4  M91
2544.615  Na_I_v   11 23 1 0  1.922e-4  4.050e+4  M91
2567.9823 Al_I     13 27 1 0  3.760e-2  3.390e+7  M03
2568.7518 Al_I_v   13 27 1 0  3.760e-2  3.390e+7  M03
2576.106  Mn_II    25 55 2 0  3.610e-1  2.820e+8  M03
2576.877  Mn_II_v  25 55 2 0  3.610e-1  2.820e+8  M03
2585.8762 Fe_II    26 56 2 0  6.910e-2  2.720e+8  M03
2586.6500 Fe_II_v  26 56 2 0  6.910e-2  2.720e+8  M03
2593.724  Mn_II    25 55 2 0  2.800e-1  2.780e+8  M03
2594.499  Mn_II_v  25 55 2 0  2.800e-1  2.780e+8  M03
2599.3959 Fe_II    26 56 2 0  2.390e-1  2.700e+8  M03
2600.1729 Fe_II_v  26 56 2 0  2.390e-1  2.700e+8  M03
2605.684  Mn_II    25 55 2 0  1.980e-1  2.720e+8  M03
2606.462  Mn_II_v  25 55 2 0  1.980e-1  2.720e+8  M03
2652.4758 Al_I     13 27 1 0  1.500e-2  5.050e+7  M03
2653.2654 Al_I_v   13 27 1 0  1.500e-2  5.050e+7  M03
2669.155  Al_II]   13 27 2 0  1.060e-5  3.300e-1  M03
2669.948  Al_II]_v 13 27 2 0  1.060e-5  3.300e-1  M03
2683.090  V_II     23 51 2 0  1.090e-1  2.860e+8  M03
2683.887  V_II_v   23 51 2 0  1.090e-1  2.860e+8  M03
2719.0273 Fe_I     26 56 1 0  1.220e-1  1.750e+8  M03
2719.8329 Fe_I_v   26 56 1 0  1.220e-1  1.750e+8  M03
2739.714  V_II     23 51 2 0  1.010e-1  5.000e+7  M03
2740.525  V_II_v   23 51 2 0  1.010e-1  5.000e+7  M03
2794.817  Mn_I     25 55 1 0  5.650e-1  4.010e+8  M03
2795.641  Mn_I_v   25 55 1 0  5.650e-1  4.010e+8  M03
2798.269  Mn_I     25 55 1 0  4.190e-1  4.000e+8  M03
2799.094  Mn_I_v   25 55 1 0  4.190e-1  4.000e+8  M03
2801.081  Mn_I     25 55 1 0  2.900e-1  3.980e+8  M03
2801.907  Mn_I_v   25 55 1 0  2.900e-1  3.980e+8  M03
2795.5301 Mg_II    12 24 2 0  6.155e-1  2.625e+8  M03
2796.3543 Mg_II_v  12 24 2 0  6.155e-1  2.625e+8  M03
2802.7056 Mg_II    12 24 2 0  3.058e-1  2.595e+8  M03
2803.5315 Mg_II_v  12 24 2 0  3.058e-1  2.595e+8  M03
2852.1251 Mg_I     12 24 1 0  1.830e00  5.000e+8  M03
2852.9631 Mg_I_v   12 24 1 0  1.830e00  5.000e+8  M03
2852.811  Na_I     11 23 1 1  1.350e-3  1.340e+6  M03
2853.012  Na_I     11 23 1 2  6.770e-4  1.340e+6  M03
2853.649  Na_I_v   11 23 1 1  1.350e-3  1.340e+6  M03
2853.850  Na_I_v   11 23 1 2  6.770e-4  1.340e+6  M03
2936.9033 Fe_I     26 56 1 0  1.810e-2  1.300e+8  M03
2937.7623 Fe_I_v   26 56 1 0  1.810e-2  1.300e+8  M03
2966.8982 Fe_I     26 56 1 0  4.380e-2  1.270e+8  M03
2967.7646 Fe_I_v   26 56 1 0  4.380e-2  1.270e+8  M03
2983.5697 Fe_I     26 56 1 0  2.900e-2  1.750e+8  M03
2984.4402 Fe_I_v   26 56 1 0  2.900e-2  1.750e+8  M03
3020.6390 Fe_I     26 56 1 0  1.040e-1  1.690e+8  M03
3021.5187 Fe_I_v   26 56 1 0  1.040e-1  1.690e+8  M03
3062.5198 OH_AXSR  48 17 1 0  0.519e-4  1.000e+8  JHB
3063.4101 OH_AXSRv 48 17 1 0  0.519e-4  1.000e+8  JHB
3066.3467 Ti_II    22 48 2 0  4.890e-2  2.500e+8  M03
3067.2379 Ti_II_v  22 48 2 0  4.890e-2  2.500e+8  M03
3072.0105 OH_AXR1  48 17 1 1  1.830e-4  1.000e+8  JHB
3072.9031 OH_AXR1v 48 17 1 2  1.830e-4  1.000e+8  JHB
3072.0637 OH_AXRQ  48 17 1 1  2.720e-4  1.000e+8  JHB
3072.9564 OH_AXRQv 48 17 1 2  2.720e-4  1.000e+8  JHB
3072.9704 Ti_II    22 48 2 0  1.210e-1  2.560e+8  M03
3073.8633 Ti_II_v  22 48 2 0  1.210e-1  2.560e+8  M03
3078.4398 OH_AXQ1  48 17 1 1  6.200e-4  1.000e+8  JHB
3079.3341 OH_AXQ1v 48 17 1 2  6.200e-4  1.000e+8  JHB
3078.4720 OH_AXQP  48 17 1 1  4.310e-4  1.000e+8  JHB
3079.3663 OH_AXQPv 48 17 1 2  4.310e-4  1.000e+8  JHB
3081.6644 OH_AXP1  48 17 1 0  6.480e-4  1.000e+8  JHB
3082.5595 OH_AXP1v 48 17 1 0  6.480e-4  1.000e+8  JHB
3082.1510 Al_I     13 27 1 0  1.770e-1  7.450e+7  M03
3083.0462 Al_I_v   13 27 1 0  1.770e-1  7.450e+7  M03
3130.4219 Be_II     4  8 2 1  3.321e-1  1.130e+8  M03
3131.0667 Be_II     4  8 2 2  1.660e-1  1.129e+8  M03
3131.3292 Be_II_v   4  8 2 1  3.321e-1  1.130e+8  M03
3131.9742 Be_II_v   4  8 2 2  1.660e-1  1.129e+8  M03
3137.576  CH_CSXP0 42 13 0 0  2.100e-3  1.000e+8  L84
3138.484  CH_CSXPv 42 13 0 0  2.100e-3  1.000e+8  L84               
3143.183  CH_CSXP0 42 13 0 0  6.400e-3  1.000e+8  L84
3144.091  CH_CSXPv 42 13 0 0  6.400e-3  1.000e+8  L84               
3145.996  CH_CSXP0 42 13 0 0  4.300e-3  1.000e+8  L84
3146.904  CH_CSXPv 42 13 0 0  4.300e-3  1.000e+8  L84               
3186.451  Ti_I     22 48 1 0  1.950e-1  1.000e+8  M03
3187.372  Ti_I_v   22 48 1 0  1.950e-1  1.000e+8  M03
3229.1899 Ti_II    22 48 2 0  6.870e-2  2.440e+8  M03
3230.1221 Ti_II_v  22 48 2 0  6.870e-2  2.440e+8  M03
3241.9829 Ti_II    22 48 2 0  2.320e-1  2.440e+8  M03
3242.9184 Ti_II_v  22 48 2 0  2.320e-1  2.440e+8  M03
3247.5370 Cu_I     29 63 1 0  4.340e-1  1.390e+8  M03
3248.4739 Cu_I_v   29 63 1 0  4.340e-1  1.390e+8  M03
3273.9544 Cu_I     29 63 1 0  2.180e-1  1.380e+8  M03
3274.8980 Cu_I_v   29 63 1 0  2.180e-1  1.380e+8  M03
3302.3641 Na_I     11 23 1 1  3.362e-3  9.640e+6  WHK
3302.3703 Na_I     11 23 1 2  5.604e-3  9.640e+6  WHK
3302.9738 Na_I     11 23 1 1  1.681e-3  9.640e+6  WHK
3302.9804 Na_I     11 23 1 2  2.801e-3  9.640e+6  WHK
3302.369  Na_I     11 23 1 1  8.966e-3  9.640e+6  M03
3302.978  Na_I     11 23 1 2  4.482e-3  9.640e+6  M03
3303.319  Na_I_v   11 23 1 1  8.966e-3  9.640e+6  M03
3303.929  Na_I_v   11 23 1 2  4.482e-3  9.640e+6  M03
3341.873  Ti_I     22 48 1 0  1.740e-1  1.000e+8  M03
3342.834  Ti_I_v   22 48 1 0  1.740e-1  1.000e+8  M03
3353.9235 NH_AXQ0  47 15 0 0  2.400e-3  1.000e+8  MR91
3354.8850 NH_AXQ0v 47 15 0 0  2.400e-3  1.000e+8  MR91
3358.0525 NH_AXR0  47 15 0 0  4.100e-3  1.000e+8  MR91
3359.0140 NH_AXR0v 47 15 0 0  4.100e-3  1.000e+8  MR91
3369.5656 Ni_I     28 59 1 0  2.430e-2  6.020e+7  M03
3370.5336 Ni_I_v   28 59 1 0  2.430e-2  6.020e+7  M03
3383.7588 Ti_II    22 48 2 0  3.580e-1  1.750e+8  M03
3384.7304 Ti_II_v  22 48 2 0  3.580e-1  1.750e+8  M03
3391.0430 Ni_I     28 59 1 0  0.999e-2  6.990e+7  M03
3392.0165 Ni_I_v   28 59 1 0  0.999e-2  6.990e+7  M03
3440.6057 Fe_I     26 56 1 0  2.360e-2  1.000e+8  M03
3441.5918 Fe_I_v   26 56 1 0  2.360e-2  1.000e+8  M03
3447.075  CH+APXS4 43 13 4 0  0.400e-3  1.000e+8  W09
3448.063  CH+APXSv 43 13 4 0  0.400e-3  1.000e+8  W09                    
3579.021  CH+APXS3 43 13 3 0  0.470e-3  1.000e+8  MR90
3580.042  CH+APXSv 43 13 3 0  0.470e-3  1.000e+8  MR90              
3579.453  CN_BSXS1 44 26 0 0  1.960e-3  1.000e+8  MR90
3580.474  CN_BSXSv 44 26 0 0  1.960e-3  1.000e+8  MR90
3579.963  CN_BSXS1 44 26 0 0  2.940e-3  1.000e+8  MR90
3580.984  CN_BSXSv 44 26 0 0  2.940e-3  1.000e+8  MR90
3580.940  CN_BSXS1 44 26 0 0  0.980e-3  1.000e+8  dew
3581.961  CN_BSXSv 44 26 0 0  0.980e-3  1.000e+8  dew
3578.684  Cr_I     24 52 1 0  3.660e-1  1.480e+8  M03
3579.705  Cr_I_v   24 52 1 0  3.660e-1  1.480e+8  M03
3580.925  Sc_II    21 45 2 0  2.370e-1  2.130e+8  M03
3581.947  Sc_II_v  21 45 2 0  2.370e-1  2.130e+8  M03
3593.481  Cr_I     24 52 1 0  2.910e-1  1.500e+8  M03
3594.507  Cr_I_v   24 52 1 0  2.910e-1  1.500e+8  M03
3605.321  Cr_I     24 52 1 0  2.260e-1  1.620e+8  M03
3606.350  Cr_I_v   24 52 1 0  2.260e-1  1.620e+8  M03
3627.403  CH_BX10  42 13 0 0  0.350e-3  1.000e+8  W11
3633.289  CH_BX10  42 13 0 0  1.040e-3  1.000e+8  W11
3636.222  CH_BX10  42 13 0 0  0.690e-3  1.000e+8  W11
3635.462  Ti_I     22 48 1 0  2.520e-1  1.050e+8  M03
3636.498  Ti_I_v   22 48 1 0  2.520e-1  1.050e+8  M03
3642.784  Sc_II    21 45 2 0  3.750e-1  1.610e+8  M03
3643.822  Sc_II_v  21 45 2 0  3.750e-1  1.610e+8  M03
3649.3028 Fe_I     26 56 1 0  0.699e-4  1.510e+7  M03
3650.3426 Fe_I_v   26 56 1 0  0.699e-4  1.510e+7  M03
3679.9134 Fe_I     26 56 1 0  2.800e-3  1.570e+7  M03
3680.9611 Fe_I_v   26 56 1 0  2.800e-3  1.570e+7  M03
3703.852  H_I_H16   1  1 1 0  8.760e-4  1.000e+8  stellar
3711.971  H_I_H15   1  1 1 0  1.070e-3  1.000e+8  stellar
3719.9347 Fe_I     26 56 1 0  4.110e-2  1.630e+7  M03
3720.9928 Fe_I_v   26 56 1 0  4.110e-2  1.630e+7  M03
3721.938  H_I_H14   1  1 1 0  1.330e-3  1.000e+8  stellar
3734.368  H_I_H13   1  1 1 0  1.670e-3  1.000e+8  stellar
3745.307  CH+APXS2 43 13 2 0  1.260e-3  1.000e+8  MR90
3746.372  CH+APXSv 43 13 2 0  1.260e-3  1.000e+8  MR90
3750.151  H_I_H12   1  1 1 0  2.150e-3  1.000e+8  stellar
3770.630  H_I_H11   1  1 1 0  2.830e-3  1.000e+8  stellar
3797.898  H_I_H10   1  1 1 0  3.850e-3  1.000e+8  stellar
3824.4436 Fe_I     26 56 1 0  4.830e-3  1.230e+7  M03
3825.5288 Fe_I_v   26 56 1 0  4.830e-3  1.230e+7  M03
3835.384  H_I_H9    1  1 1 0  5.430e-3  1.000e+8  stellar
3859.9114 Fe_I     26 56 1 0  2.170e-2  1.280e+7  M03
3861.0058 Fe_I_v   26 56 1 0  2.170e-2  1.280e+7  M03
3873.370  CN_BSXS0 44 26 0 0  2.030e-2  1.610e+7
3874.468  CN_BSXSv 44 26 0 0  2.030e-2  1.610e+7                    
3873.999  CN_BSXS0 44 26 0 0  2.250e-2  1.610e+7
3875.097  CN_BSXSv 44 26 0 0  2.250e-2  1.610e+7                    
3874.607  CN_BSXS0 44 26 0 0  3.380e-2  1.610e+7
3875.705  CN_BSXSv 44 26 0 0  3.380e-2  1.610e+7                    
3875.764  CN_BSXS0 44 26 0 0  1.130e-2  1.610e+7
3876.863  CN_BSXSv 44 26 0 0  1.130e-2  1.610e+7                    
3876.312  CN_BSXS0 44 26 0 0  1.350e-2  1.610e+7
3877.411  CN_BSXSv 44 26 0 0  1.350e-2  1.610e+7                    
